filepath,annotation,timestamp,height,width
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/ACT_DSC00257_20240501_140028_2.JPG",ACT,20240501_140028,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00257_20240501_140028_3.JPG",AA,20240501_140028,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00257_20240501_140028_4.JPG",AA,20240501_140028,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00257_20240501_140028_5.JPG",AA,20240501_140028,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00257_20240501_140028_6.JPG",AA,20240501_140028,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/ACT_DSC00257_20240501_140028_7.JPG",ACT,20240501_140028,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00257_20240501_140028_8.JPG",AA,20240501_140028,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00257_20240501_140028_9.JPG",AA,20240501_140028,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00304_20240501_140219_0.JPG",AA,20240501_140219,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00304_20240501_140219_1.JPG",AA,20240501_140219,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00304_20240501_140219_2.JPG",AA,20240501_140219,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00304_20240501_140219_3.JPG",AA,20240501_140219,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/PORM_DSC00304_20240501_140219_4.JPG",PORM,20240501_140219,323,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00304_20240501_140219_5.JPG",AA,20240501_140219,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00304_20240501_140219_6.JPG",AA,20240501_140219,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00304_20240501_140219_7.JPG",AA,20240501_140219,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/TWB_DSC00304_20240501_140219_8.JPG",TWB,20240501_140219,403,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00304_20240501_140219_9.JPG",AA,20240501_140219,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00289_20240501_140146_0.JPG",AA,20240501_140146,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00289_20240501_140146_1.JPG",AA,20240501_140146,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00289_20240501_140146_2.JPG",AA,20240501_140146,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00289_20240501_140146_3.JPG",AA,20240501_140146,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00289_20240501_140146_4.JPG",AA,20240501_140146,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00289_20240501_140146_5.JPG",AA,20240501_140146,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00289_20240501_140146_6.JPG",AA,20240501_140146,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/POC_DSC00289_20240501_140146_7.JPG",POC,20240501_140146,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00289_20240501_140146_8.JPG",AA,20240501_140146,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00289_20240501_140146_9.JPG",AA,20240501_140146,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00254_20240501_140023_0.JPG",AA,20240501_140023,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00254_20240501_140023_1.JPG",AA,20240501_140023,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00254_20240501_140023_2.JPG",AA,20240501_140023,325,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00254_20240501_140023_3.JPG",AA,20240501_140023,424,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/TWB_DSC00254_20240501_140023_4.JPG",TWB,20240501_140023,436,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00254_20240501_140023_5.JPG",AA,20240501_140023,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00254_20240501_140023_6.JPG",AA,20240501_140023,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00254_20240501_140023_7.JPG",AA,20240501_140023,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00254_20240501_140023_8.JPG",AA,20240501_140023,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00254_20240501_140023_9.JPG",AA,20240501_140023,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00271_20240501_140059_0.JPG",AA,20240501_140059,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00271_20240501_140059_1.JPG",AA,20240501_140059,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/ACT_DSC00271_20240501_140059_2.JPG",ACT,20240501_140059,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00271_20240501_140059_3.JPG",AA,20240501_140059,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00271_20240501_140059_4.JPG",AA,20240501_140059,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00271_20240501_140059_5.JPG",AA,20240501_140059,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00271_20240501_140059_6.JPG",AA,20240501_140059,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00271_20240501_140059_7.JPG",AA,20240501_140059,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00271_20240501_140059_8.JPG",AA,20240501_140059,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00271_20240501_140059_9.JPG",AA,20240501_140059,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00252_20240501_140020_0.JPG",AA,20240501_140020,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00252_20240501_140020_1.JPG",AA,20240501_140020,483,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00252_20240501_140020_2.JPG",AA,20240501_140020,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00252_20240501_140020_3.JPG",AA,20240501_140020,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00252_20240501_140020_4.JPG",AA,20240501_140020,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00252_20240501_140020_5.JPG",AA,20240501_140020,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00252_20240501_140020_6.JPG",AA,20240501_140020,397,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/FVI_DSC00252_20240501_140020_7.JPG",FVI,20240501_140020,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00252_20240501_140020_8.JPG",AA,20240501_140020,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00252_20240501_140020_9.JPG",AA,20240501_140020,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00203_20240501_135828_0.JPG",AA,20240501_135828,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/POC_DSC00203_20240501_135828_1.JPG",POC,20240501_135828,384,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00203_20240501_135828_2.JPG",AA,20240501_135828,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/SP_DSC00203_20240501_135828_3.JPG",SP,20240501_135828,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00203_20240501_135828_4.JPG",AA,20240501_135828,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00203_20240501_135828_5.JPG",AA,20240501_135828,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00203_20240501_135828_6.JPG",AA,20240501_135828,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00203_20240501_135828_7.JPG",AA,20240501_135828,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/POC_DSC00203_20240501_135828_8.JPG",POC,20240501_135828,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00203_20240501_135828_9.JPG",AA,20240501_135828,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00307_20240501_140224_0.JPG",AA,20240501_140224,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00307_20240501_140224_1.JPG",AA,20240501_140224,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00307_20240501_140224_2.JPG",AA,20240501_140224,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00307_20240501_140224_3.JPG",AA,20240501_140224,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00307_20240501_140224_4.JPG",AA,20240501_140224,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00307_20240501_140224_5.JPG",AA,20240501_140224,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00307_20240501_140224_6.JPG",AA,20240501_140224,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00307_20240501_140224_7.JPG",AA,20240501_140224,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/SP_DSC00307_20240501_140224_8.JPG",SP,20240501_140224,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00307_20240501_140224_9.JPG",AA,20240501_140224,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00268_20240501_140054_0.JPG",AA,20240501_140054,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00268_20240501_140054_1.JPG",AA,20240501_140054,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00268_20240501_140054_2.JPG",AA,20240501_140054,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00268_20240501_140054_3.JPG",AA,20240501_140054,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00268_20240501_140054_4.JPG",AA,20240501_140054,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00268_20240501_140054_5.JPG",AA,20240501_140054,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00268_20240501_140054_6.JPG",AA,20240501_140054,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00268_20240501_140054_7.JPG",AA,20240501_140054,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00268_20240501_140054_8.JPG",AA,20240501_140054,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00268_20240501_140054_9.JPG",AA,20240501_140054,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00223_20240501_135914_0.JPG",AA,20240501_135914,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00223_20240501_135914_1.JPG",AA,20240501_135914,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/FVI_DSC00223_20240501_135914_2.JPG",FVI,20240501_135914,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00223_20240501_135914_3.JPG",AA,20240501_135914,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00223_20240501_135914_4.JPG",AA,20240501_135914,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00223_20240501_135914_5.JPG",AA,20240501_135914,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/SYM_DSC00223_20240501_135914_6.JPG",SYM,20240501_135914,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00223_20240501_135914_7.JPG",AA,20240501_135914,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00223_20240501_135914_8.JPG",AA,20240501_135914,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00223_20240501_135914_9.JPG",AA,20240501_135914,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/MONTE_DSC00162_20240501_135653_0.JPG",MONTE,20240501_135653,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/POC_DSC00162_20240501_135653_1.JPG",POC,20240501_135653,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00162_20240501_135653_2.JPG",AA,20240501_135653,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00162_20240501_135653_3.JPG",AA,20240501_135653,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/POC_DSC00162_20240501_135653_4.JPG",POC,20240501_135653,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/POC_DSC00162_20240501_135653_5.JPG",POC,20240501_135653,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00162_20240501_135653_6.JPG",AA,20240501_135653,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00162_20240501_135653_7.JPG",AA,20240501_135653,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00162_20240501_135653_8.JPG",AA,20240501_135653,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/POC_DSC00162_20240501_135653_9.JPG",POC,20240501_135653,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/SYM_DSC00222_20240501_135913_0.JPG",SYM,20240501_135913,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00222_20240501_135913_1.JPG",AA,20240501_135913,460,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/PORM_DSC00222_20240501_135913_2.JPG",PORM,20240501_135913,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/PORM_DSC00222_20240501_135913_3.JPG",PORM,20240501_135913,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00222_20240501_135913_4.JPG",AA,20240501_135913,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/PORM_DSC00222_20240501_135913_5.JPG",PORM,20240501_135913,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00222_20240501_135913_6.JPG",AA,20240501_135913,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00222_20240501_135913_7.JPG",AA,20240501_135913,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00222_20240501_135913_8.JPG",AA,20240501_135913,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00222_20240501_135913_9.JPG",AA,20240501_135913,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00255_20240501_140025_0.JPG",AA,20240501_140025,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00255_20240501_140025_1.JPG",AA,20240501_140025,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00255_20240501_140025_2.JPG",AA,20240501_140025,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00255_20240501_140025_3.JPG",AA,20240501_140025,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00255_20240501_140025_4.JPG",AA,20240501_140025,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/CA_DSC00255_20240501_140025_5.JPG",CA,20240501_140025,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00255_20240501_140025_6.JPG",AA,20240501_140025,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00255_20240501_140025_7.JPG",AA,20240501_140025,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00255_20240501_140025_8.JPG",AA,20240501_140025,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00255_20240501_140025_9.JPG",AA,20240501_140025,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00232_20240501_135933_0.JPG",AA,20240501_135933,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00232_20240501_135933_1.JPG",AA,20240501_135933,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00232_20240501_135933_2.JPG",AA,20240501_135933,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00232_20240501_135933_3.JPG",AA,20240501_135933,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00232_20240501_135933_4.JPG",AA,20240501_135933,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00232_20240501_135933_5.JPG",AA,20240501_135933,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00232_20240501_135933_6.JPG",AA,20240501_135933,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00232_20240501_135933_7.JPG",AA,20240501_135933,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00232_20240501_135933_8.JPG",AA,20240501_135933,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q2/AA_DSC00232_20240501_135933_9.JPG",AA,20240501_135933,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00087_20240501_134552_0.JPG",AA,20240501_134552,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00087_20240501_134552_1.JPG",AA,20240501_134552,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/GONIA_DSC00087_20240501_134552_2.JPG",GONIA,20240501_134552,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00087_20240501_134552_3.JPG",AA,20240501_134552,406,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00087_20240501_134552_4.JPG",AA,20240501_134552,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00087_20240501_134552_5.JPG",AA,20240501_134552,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00087_20240501_134552_6.JPG",AA,20240501_134552,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00087_20240501_134552_7.JPG",AA,20240501_134552,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00087_20240501_134552_8.JPG",AA,20240501_134552,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/PORM_DSC00087_20240501_134552_9.JPG",PORM,20240501_134552,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00060_20240501_134447_0.JPG",AA,20240501_134447,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/CE_DSC00060_20240501_134447_1.JPG",CE,20240501_134447,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/CE_DSC00060_20240501_134447_2.JPG",CE,20240501_134447,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/SP_DSC00060_20240501_134447_3.JPG",SP,20240501_134447,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00060_20240501_134447_4.JPG",AA,20240501_134447,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00060_20240501_134447_5.JPG",AA,20240501_134447,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00060_20240501_134447_6.JPG",AA,20240501_134447,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00060_20240501_134447_7.JPG",AA,20240501_134447,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/OT_DSC00060_20240501_134447_8.JPG",OT,20240501_134447,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC00060_20240501_134447_9.JPG",AA,20240501_134447,361,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC09964_20240501_134129_0.JPG",AA,20240501_134129,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC09964_20240501_134129_1.JPG",AA,20240501_134129,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/PORM_DSC09964_20240501_134129_2.JPG",PORM,20240501_134129,500,500
"IMAGE AND CPCE FILE/SHINE-1801_USS Guardian, Tubbataha, Cagayancillo/Q1/AA_DSC09964_20240501_134129_3.JPG",AA,20240501_134129,500,500
